dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
glass,model_2layers_5neurons.h5,47,0.0792641639709472,6,"[0.04099321365356445, 0.0440216064453125, 0.03862714767456055, 0.03834080696105957, 0.05970621109008789, 0.06111788749694824, 0.05794072151184082, 0.06445789337158203, 0.06148386001586914, 0.05958080291748047]","[0, 0, 0, 0, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,48,0.1179394721984863,8,"[0.041558027267456055, 0.046631813049316406, 0.04207921028137207, 0.0391387939453125, 0.06182432174682617, 0.06259655952453613, 0.06745290756225586, 0.06321001052856445, 0.0577235221862793, 0.06466341018676758]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,49,0.055248737335205,8,"[0.04464888572692871, 0.038954973220825195, 0.0411076545715332, 0.04210257530212402, 0.06235623359680176, 0.06221294403076172, 0.06621193885803223, 0.05934786796569824, 0.06948542594909668, 0.07180643081665039]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,50,0.0592856407165527,7,"[0.04342842102050781, 0.04050850868225098, 0.037436723709106445, 0.06509256362915039, 0.05763506889343262, 0.06536102294921875, 0.06596827507019043, 0.06493282318115234, 0.0630486011505127, 0.06520843505859375]","[0, 0, 0, 9, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,51,0.0915935039520263,6,"[0.041539669036865234, 0.039101362228393555, 0.04062819480895996, 0.04586529731750488, 0.06782078742980957, 0.06238055229187012, 0.06067371368408203, 0.07106709480285645, 0.06335639953613281, 0.06457161903381348]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,52,0.0619924068450927,7,"[0.04112601280212402, 0.04067826271057129, 0.04345107078552246, 0.0637054443359375, 0.06512689590454102, 0.06293201446533203, 0.06048989295959473, 0.0616450309753418, 0.06725573539733887, 0.06649065017700195]","[0, 0, 0, 9, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,53,0.1015644073486328,6,"[0.04737210273742676, 0.035257577896118164, 0.03513288497924805, 0.03454780578613281, 0.056729793548583984, 0.0712583065032959, 0.057637691497802734, 0.04799175262451172, 0.04924297332763672, 0.06451940536499023]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,54,0.0575017929077148,8,"[0.03401374816894531, 0.033538103103637695, 0.03512883186340332, 0.03706717491149902, 0.06498980522155762, 0.05887269973754883, 0.04978156089782715, 0.050101518630981445, 0.05723214149475098, 0.05845499038696289]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,55,0.0479929447174072,8,"[0.08365535736083984, 0.03429555892944336, 0.04114556312561035, 0.04430961608886719, 0.06431889533996582, 0.06101059913635254, 0.05733966827392578, 0.059740304946899414, 0.059006690979003906, 0.05806255340576172]","[0, 0, 5, 5, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,56,0.0460379123687744,8,"[0.03621172904968262, 0.04587817192077637, 0.051156044006347656, 0.2863318920135498, 0.06214761734008789, 0.05122017860412598, 0.05234718322753906, 0.053511619567871094, 0.06380367279052734, 0.05463719367980957]","[0, 0, 1, 9, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,57,0.0716698169708252,6,"[0.045012474060058594, 0.04426717758178711, 0.04465341567993164, 0.10942625999450684, 0.08056497573852539, 0.06274819374084473, 0.06106710433959961, 0.06495952606201172, 0.06689953804016113, 0.05086183547973633]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,58,0.0706288814544677,5,"[0.04011392593383789, 0.03766894340515137, 0.04433846473693848, 0.04312562942504883, 0.05400824546813965, 0.051990509033203125, 0.05454826354980469, 0.04775881767272949, 0.04613089561462402, 0.05236649513244629]","[0, 0, 4, 4, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,59,0.0686912536621093,4,"[0.04518890380859375, 0.04086041450500488, 0.060433149337768555, 0.05664849281311035, 0.07103586196899414, 0.08769083023071289, 0.061930179595947266, 0.060707807540893555, 0.05936408042907715, 0.06175637245178223]","[0, 1, 1, 2, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,60,0.0654792785644531,6,"[0.046872854232788086, 0.04044389724731445, 0.04119467735290527, 0.04244875907897949, 0.06425690650939941, 0.06425786018371582, 0.061331987380981445, 0.06165027618408203, 0.06396985054016113, 0.06143069267272949]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
