dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation
wine,model_2layers_20neurons.h5,50,0.1837096214294433,9,"{'x_0': 0.4789473684210525, 'x_3': 0.3711340206185567, 'x_5': 0.5172413793103449, 'x_6': 0.4282700421940927, 'x_7': 0.2452830188679245, 'x_8': 0.3291139240506329, 'x_9': 0.19449378330373, 'x_10': 0.4959349593495936, 'x_12': 0.5807722616233255}"
wine,model_2layers_20neurons.h5,51,0.2704155445098877,9,"{'x_3': 0.6907216494845361, 'x_5': 0.0586206896551724, 'x_6': 0.1582278481012658, 'x_7': 0.2641509433962264, 'x_8': 0.1297468354430379, 'x_9': 0.3516873889875666, 'x_10': 0.1463414634146342, 'x_11': 0.032967032967033, 'x_12': 0.2222222222222222}"
wine,model_2layers_20neurons.h5,52,0.2383584976196289,9,"{'x_0': 0.4447368421052635, 'x_1': 0.1873727087576374, 'x_3': 0.4226804123711341, 'x_5': 0.4206896551724138, 'x_6': 0.4620253164556961, 'x_8': 0.4272151898734177, 'x_9': 0.191829484902309, 'x_10': 0.5528455284552845, 'x_12': 0.3435776201733649}"
wine,model_2layers_20neurons.h5,53,0.3263981342315674,10,"{'x_2': 0.5561497326203207, 'x_3': 0.6391752577319587, 'x_4': 0.3369565217391305, 'x_5': 0.6379310344827587, 'x_6': 0.4662447257383965, 'x_7': 0.5660377358490566, 'x_8': 0.4841772151898734, 'x_9': 0.0737122557726465, 'x_10': 0.5772357723577235, 'x_12': 0.1457840819542947}"
wine,model_2layers_20neurons.h5,54,0.3300609588623047,9,"{'x_0': 0.2131578947368422, 'x_3': 0.3814432989690721, 'x_6': 0.3945147679324894, 'x_7': 0.1698113207547169, 'x_8': 0.610759493670886, 'x_9': 0.1163410301953818, 'x_10': 0.2520325203252033, 'x_11': 0.6630036630036631, 'x_12': 0.1907013396375098}"
wine,model_2layers_20neurons.h5,55,0.1880381107330322,10,"{'x_1': 0.6313645621181263, 'x_3': 0.134020618556701, 'x_4': 0.6304347826086957, 'x_5': 0.6965517241379311, 'x_6': 0.5696202531645569, 'x_7': 0.1320754716981132, 'x_8': 0.5253164556962024, 'x_9': 0.2984014209591474, 'x_10': 0.3333333333333333, 'x_12': 0.3798266351457842}"
wine,model_2layers_20neurons.h5,56,0.3247592449188232,11,"{'x_1': 0.0916496945010183, 'x_3': 0.4072164948453608, 'x_4': 0.1956521739130435, 'x_5': 0.1620689655172413, 'x_6': 0.2151898734177215, 'x_7': 0.3018867924528301, 'x_8': 0.2943037974683544, 'x_9': 0.0630550621669627, 'x_10': 0.4552845528455285, 'x_11': 0.5494505494505495, 'x_12': 0.2237982663514578}"
wine,model_2layers_20neurons.h5,57,0.3729596138000488,9,"{'x_3': 0.6288659793814433, 'x_5': 0.2758620689655172, 'x_6': 0.2848101265822784, 'x_7': 0.5660377358490566, 'x_8': 0.360759493670886, 'x_9': 0.0630550621669627, 'x_10': 0.6910569105691058, 'x_11': 0.3626373626373625, 'x_12': 0.1710007880220646}"
wine,model_2layers_20neurons.h5,58,0.3437056541442871,9,"{'x_0': 0.1105263157894738, 'x_3': 0.4845360824742268, 'x_6': 0.5168776371308016, 'x_7': 0.3584905660377359, 'x_8': 0.4462025316455696, 'x_9': 0.1341030195381883, 'x_10': 0.2601626016260163, 'x_11': 0.7765567765567767, 'x_12': 0.2734436564223799}"
wine,model_2layers_20neurons.h5,59,0.6291131973266602,8,"{'x_3': 0.5103092783505154, 'x_5': 0.2413793103448276, 'x_6': 0.0569620253164556, 'x_8': 0.2025316455696202, 'x_9': 0.5293072824156305, 'x_10': 0.1300813008130081, 'x_11': 0.1721611721611721, 'x_12': 0.364066193853428}"
wine,model_2layers_20neurons.h5,60,0.2509748935699463,11,"{'x_1': 0.4847250509164968, 'x_2': 0.6524064171122995, 'x_4': 0.391304347826087, 'x_5': 0.2310344827586207, 'x_6': 0.0548523206751054, 'x_7': 0.8867924528301885, 'x_8': 0.170886075949367, 'x_9': 0.3410301953818828, 'x_10': 0.3170731707317073, 'x_11': 0.3076923076923076, 'x_12': 0.2301024428684003}"
wine,model_2layers_20neurons.h5,61,0.2007529735565185,10,"{'x_1': 0.1608961303462321, 'x_2': 0.4064171122994652, 'x_3': 0.2783505154639175, 'x_5': 0.7310344827586208, 'x_6': 0.6434599156118143, 'x_7': 0.1509433962264151, 'x_8': 0.5443037974683544, 'x_9': 0.3872113676731793, 'x_10': 0.3495934959349594, 'x_12': 0.5571315996847912}"
wine,model_2layers_20neurons.h5,62,0.4573848247528076,7,"{'x_0': 0.155263157894737, 'x_3': 0.3814432989690721, 'x_6': 0.4050632911392404, 'x_9': 0.1341030195381883, 'x_10': 0.5528455284552845, 'x_11': 0.6190476190476191, 'x_12': 0.0527974783293932}"
wine,model_2layers_20neurons.h5,63,0.3878581523895263,8,"{'x_3': 0.4072164948453608, 'x_5': 0.2206896551724139, 'x_6': 0.0675105485232067, 'x_8': 0.1645569620253164, 'x_9': 0.4760213143872113, 'x_10': 0.2032520325203252, 'x_11': 0.1135531135531135, 'x_12': 0.3286052009456265}"
wine,model_2layers_20neurons.h5,64,0.4811210632324219,7,"{'x_3': 0.6391752577319587, 'x_6': 0.1223628691983122, 'x_8': 0.3291139240506329, 'x_9': 0.7939609236234458, 'x_10': 0.3008130081300813, 'x_11': 0.1062271062271062, 'x_12': 0.3286052009456265}"
wine,model_2layers_20neurons.h5,65,0.2779006958007812,11,"{'x_0': 0.4236842105263161, 'x_1': 0.0957230142566191, 'x_2': 0.3529411764705882, 'x_4': 0.3260869565217391, 'x_5': 0.3586206896551724, 'x_6': 0.2257383966244725, 'x_7': 0.7547169811320755, 'x_9': 0.3561278863232682, 'x_10': 0.4065040650406504, 'x_11': 0.1172161172161173, 'x_12': 0.1355397951142632}"
wine,model_2layers_20neurons.h5,66,0.1908266544342041,11,"{'x_0': 0.5157894736842108, 'x_2': 0.663101604278075, 'x_3': 1.0, 'x_5': 0.8, 'x_6': 0.5379746835443038, 'x_7': 0.1509433962264151, 'x_8': 0.4873417721518987, 'x_9': 0.1429840142095914, 'x_10': 0.6747967479674797, 'x_11': 0.8168498168498168, 'x_12': 0.5571315996847912}"
wine,model_2layers_20neurons.h5,67,0.2190694808959961,8,"{'x_0': 0.7184210526315788, 'x_3': 0.458762886597938, 'x_6': 0.5063291139240506, 'x_8': 0.2943037974683544, 'x_9': 0.325044404973357, 'x_10': 0.6260162601626016, 'x_11': 0.6336996336996337, 'x_12': 0.7541371158392436}"
wine,model_2layers_20neurons.h5,68,0.2780654430389404,11,"{'x_1': 0.2586558044806517, 'x_3': 0.5360824742268042, 'x_4': 0.1630434782608696, 'x_5': 0.5586206896551725, 'x_6': 0.4873417721518986, 'x_7': 0.4528301886792453, 'x_8': 0.2943037974683544, 'x_9': 0.0905861456483126, 'x_10': 0.3089430894308944, 'x_11': 0.7362637362637363, 'x_12': 0.0788022064617809}"
wine,model_2layers_20neurons.h5,69,0.2526619434356689,10,"{'x_2': 0.5347593582887699, 'x_3': 0.5618556701030928, 'x_5': 0.2482758620689655, 'x_6': 0.1814345991561181, 'x_7': 0.0754716981132075, 'x_8': 0.1329113924050632, 'x_9': 0.2895204262877442, 'x_10': 0.2439024390243903, 'x_11': 0.0073260073260073, 'x_12': 0.2537431048069346}"
wine,model_2layers_20neurons.h5,70,0.1973340511322021,11,"{'x_1': 0.4215885947046842, 'x_2': 0.6684491978609625, 'x_3': 0.6907216494845361, 'x_4': 0.3369565217391305, 'x_5': 0.4620689655172414, 'x_6': 0.0548523206751054, 'x_8': 0.1234177215189873, 'x_9': 0.2824156305506217, 'x_10': 0.3333333333333333, 'x_11': 0.3223443223443222, 'x_12': 0.2458628841607565}"
wine,model_2layers_20neurons.h5,71,0.1862297058105468,11,"{'x_0': 0.6947368421052631, 'x_1': 0.0733197556008146, 'x_3': 0.3814432989690721, 'x_5': 0.3862068965517242, 'x_6': 0.3059071729957805, 'x_7': 0.3584905660377359, 'x_8': 0.0981012658227848, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.4358974358974358, 'x_12': 0.2773837667454689}"
wine,model_2layers_20neurons.h5,72,0.309809923171997,8,"{'x_3': 0.4845360824742268, 'x_6': 0.0717299578059071, 'x_7': 0.7547169811320755, 'x_8': 0.3291139240506329, 'x_9': 0.6714031971580817, 'x_10': 0.0975609756097561, 'x_11': 0.1282051282051282, 'x_12': 0.4428684003152089}"
wine,model_2layers_20neurons.h5,73,0.3469269275665283,10,"{'x_1': 0.3645621181262729, 'x_3': 0.4845360824742268, 'x_5': 0.2655172413793103, 'x_6': 0.3565400843881856, 'x_7': 0.8867924528301885, 'x_8': 0.1993670886075949, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.4505494505494505, 'x_12': 0.2592592592592593}"
wine,model_2layers_20neurons.h5,74,0.3559398651123047,7,"{'x_3': 0.5618556701030928, 'x_6': 0.3860759493670885, 'x_7': 0.7358490566037735, 'x_8': 0.5031645569620251, 'x_9': 0.0142095914742451, 'x_10': 1.0, 'x_12': 0.1016548463356974}"
wine,model_2layers_20neurons.h5,75,0.3932764530181885,9,"{'x_3': 0.5876288659793816, 'x_5': 0.2413793103448276, 'x_6': 0.3164556962025316, 'x_7': 1.0, 'x_8': 0.3164556962025316, 'x_9': 0.0852575488454707, 'x_10': 0.3089430894308944, 'x_11': 0.7435897435897436, 'x_12': 0.0291568163908589}"
wine,model_2layers_20neurons.h5,76,0.2607471942901611,8,"{'x_3': 0.3350515463917527, 'x_5': 0.6965517241379311, 'x_6': 0.5168776371308016, 'x_7': 0.490566037735849, 'x_8': 0.3987341772151898, 'x_9': 0.4049733570159858, 'x_10': 0.5284552845528454, 'x_12': 0.8644602048857369}"
wine,model_2layers_20neurons.h5,77,0.2450108528137207,7,"{'x_3': 0.2371134020618556, 'x_6': 0.6434599156118143, 'x_7': 0.3962264150943396, 'x_8': 0.4905063291139239, 'x_9': 0.4449378330373001, 'x_10': 0.4634146341463415, 'x_12': 0.9235618597320726}"
wine,model_2layers_20neurons.h5,78,0.3407421112060547,8,"{'x_3': 0.5360824742268042, 'x_5': 0.4551724137931034, 'x_6': 0.1223628691983122, 'x_8': 0.1962025316455696, 'x_9': 0.524866785079929, 'x_10': 0.0650406504065041, 'x_11': 0.1135531135531135, 'x_12': 0.1907013396375098}"
wine,model_2layers_20neurons.h5,79,0.2956399917602539,7,"{'x_3': 0.3195876288659794, 'x_6': 0.6645569620253164, 'x_7': 0.2075471698113207, 'x_9': 0.5381882770870338, 'x_10': 0.3089430894308944, 'x_11': 0.7985347985347986, 'x_12': 0.9472025216706068}"
wine,model_2layers_20neurons.h5,80,0.3411741256713867,9,"{'x_2': 0.4812834224598928, 'x_5': 0.103448275862069, 'x_6': 0.0274261603375527, 'x_7': 0.7358490566037735, 'x_8': 0.231012658227848, 'x_9': 0.433392539964476, 'x_10': 0.2439024390243903, 'x_11': 0.1758241758241758, 'x_12': 0.1907013396375098}"
wine,model_2layers_20neurons.h5,81,0.2421963214874267,8,"{'x_3': 0.3505154639175257, 'x_5': 0.6551724137931034, 'x_6': 0.6751054852320674, 'x_7': 0.3584905660377359, 'x_8': 0.5253164556962024, 'x_9': 0.635879218472469, 'x_10': 0.5203252032520327, 'x_12': 0.7738376674546888}"
wine,model_2layers_20neurons.h5,82,0.2016365528106689,9,"{'x_0': 0.6447368421052633, 'x_3': 0.5103092783505154, 'x_5': 0.5931034482758621, 'x_6': 0.5569620253164557, 'x_7': 0.2452830188679245, 'x_8': 0.4556962025316455, 'x_9': 0.2984014209591474, 'x_10': 0.4552845528455285, 'x_12': 0.5059101654846336}"
wine,model_2layers_20neurons.h5,83,0.3397414684295654,10,"{'x_2': 0.3422459893048127, 'x_3': 0.4329896907216495, 'x_4': 0.1739130434782608, 'x_5': 0.496551724137931, 'x_6': 0.4050632911392404, 'x_7': 0.320754716981132, 'x_8': 0.3196202531645569, 'x_9': 0.0674955595026643, 'x_10': 0.7317073170731707, 'x_12': 0.0}"
wine,model_2layers_20neurons.h5,84,0.3659052848815918,10,"{'x_0': 0.2131578947368422, 'x_4': 0.4565217391304349, 'x_5': 0.2551724137931035, 'x_6': 0.2067510548523206, 'x_7': 0.5660377358490566, 'x_8': 0.1677215189873417, 'x_9': 0.080817051509769, 'x_10': 0.3902439024390243, 'x_11': 0.4578754578754578, 'x_12': 0.1749408983451536}"
wine,model_2layers_20neurons.h5,85,0.2602038383483886,8,"{'x_0': 0.6526315789473687, 'x_3': 0.4329896907216495, 'x_6': 0.4620253164556961, 'x_7': 0.3018867924528301, 'x_8': 0.3544303797468354, 'x_9': 0.2184724689165187, 'x_10': 0.5040650406504066, 'x_12': 0.6438140267927502}"
wine,model_2layers_20neurons.h5,86,0.1738650798797607,10,"{'x_1': 0.5498981670061099, 'x_3': 0.2783505154639175, 'x_4': 0.3478260869565218, 'x_5': 0.7827586206896553, 'x_6': 0.5970464135021096, 'x_7': 0.2641509433962264, 'x_8': 0.5601265822784809, 'x_9': 0.2806394316163411, 'x_10': 0.4552845528455285, 'x_12': 0.620173364854216}"
wine,model_2layers_20neurons.h5,87,0.2188789844512939,9,"{'x_3': 0.3608247422680413, 'x_4': 0.5543478260869567, 'x_5': 0.5586206896551725, 'x_6': 0.4578059071729956, 'x_7': 0.339622641509434, 'x_8': 0.2626582278481012, 'x_9': 0.2939609236234458, 'x_10': 0.4715447154471545, 'x_12': 0.8014184397163121}"
wine,model_2layers_20neurons.h5,88,0.4202892780303955,7,"{'x_0': 0.2210526315789476, 'x_3': 0.5360824742268042, 'x_8': 0.7879746835443038, 'x_9': 0.0941385435168739, 'x_10': 0.2195121951219512, 'x_11': 0.8681318681318682, 'x_12': 0.0803782505910165}"
wine,model_2layers_20neurons.h5,89,0.1578128337860107,12,"{'x_0': 0.5815789473684214, 'x_2': 0.497326203208556, 'x_3': 0.3556701030927836, 'x_4': 0.3586956521739129, 'x_5': 0.5724137931034484, 'x_6': 0.4831223628691982, 'x_7': 0.3584905660377359, 'x_8': 0.3924050632911391, 'x_9': 0.2326820603907638, 'x_10': 0.2764227642276423, 'x_11': 0.6336996336996337, 'x_12': 0.3167848699763593}"
wine,model_2layers_20neurons.h5,90,0.3118624687194824,10,"{'x_0': 0.331578947368421, 'x_1': 0.1466395112016293, 'x_3': 0.5051546391752577, 'x_4': 0.3586956521739129, 'x_6': 0.1434599156118143, 'x_8': 0.3291139240506329, 'x_9': 0.1163410301953818, 'x_10': 0.3463414634146342, 'x_11': 0.2014652014652014, 'x_12': 0.4665090622537432}"
wine,model_2layers_20neurons.h5,91,0.3097014427185058,9,"{'x_2': 0.6310160427807486, 'x_5': 0.1379310344827586, 'x_6': 0.0274261603375527, 'x_7': 0.7547169811320755, 'x_8': 0.120253164556962, 'x_9': 0.1873889875666074, 'x_10': 0.2195121951219512, 'x_11': 0.0, 'x_12': 0.3483057525610717}"
wine,model_2layers_20neurons.h5,92,0.4091112613677978,7,"{'x_0': 0.1131578947368425, 'x_3': 0.458762886597938, 'x_8': 0.9999999999999998, 'x_9': 0.1030195381882771, 'x_10': 0.2195121951219512, 'x_11': 0.5641025641025641, 'x_12': 0.2237982663514578}"
wine,model_2layers_20neurons.h5,93,0.3569478988647461,10,"{'x_2': 0.5668449197860962, 'x_3': 0.5876288659793816, 'x_5': 0.1620689655172413, 'x_6': 0.1919831223628691, 'x_7': 0.6981132075471698, 'x_8': 0.3829113924050631, 'x_9': 0.1651865008880994, 'x_10': 0.4634146341463415, 'x_11': 0.5054945054945055, 'x_12': 0.1355397951142632}"
wine,model_2layers_20neurons.h5,94,0.2662446498870849,12,"{'x_0': 0.5315789473684216, 'x_1': 0.6048879837067209, 'x_2': 0.5133689839572192, 'x_4': 0.1630434782608696, 'x_5': 0.2310344827586207, 'x_6': 0.2637130801687763, 'x_7': 0.9056603773584904, 'x_8': 0.3797468354430379, 'x_9': 0.2717584369449378, 'x_10': 0.2926829268292683, 'x_11': 0.2710622710622709, 'x_12': 0.1867612293144208}"
wine,model_2layers_20neurons.h5,95,0.4456779956817627,8,"{'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.660377358490566, 'x_8': 0.360759493670886, 'x_9': 0.6456483126110124, 'x_10': 0.073170731707317, 'x_11': 0.1355311355311355, 'x_12': 0.1591804570527975}"
wine,model_2layers_20neurons.h5,96,0.2048666477203369,10,"{'x_2': 0.6310160427807486, 'x_3': 0.4845360824742268, 'x_4': 0.4021739130434784, 'x_5': 0.2931034482758621, 'x_6': 0.0464135021097046, 'x_8': 0.120253164556962, 'x_9': 0.3676731793960923, 'x_10': 0.3902439024390243, 'x_11': 0.2014652014652014, 'x_12': 0.3167848699763593}"
wine,model_2layers_20neurons.h5,97,0.315058946609497,9,"{'x_1': 0.0896130346232179, 'x_3': 0.6701030927835052, 'x_6': 0.2637130801687763, 'x_7': 0.5471698113207547, 'x_8': 0.3037974683544303, 'x_9': 0.0, 'x_10': 0.4796747967479676, 'x_11': 0.7106227106227105, 'x_12': 0.2734436564223799}"
wine,model_2layers_20neurons.h5,98,0.1276535987854004,12,"{'x_1': 0.1527494908350305, 'x_2': 0.4331550802139036, 'x_3': 0.1752577319587629, 'x_4': 0.2934782608695653, 'x_5': 0.6275862068965518, 'x_6': 0.5569620253164557, 'x_7': 0.3018867924528301, 'x_8': 0.4936708860759493, 'x_9': 0.3072824156305507, 'x_10': 0.4878048780487805, 'x_11': 0.5787545787545789, 'x_12': 0.6044129235618598}"
wine,model_2layers_20neurons.h5,99,0.1607863903045654,11,"{'x_1': 0.1710794297352342, 'x_2': 0.5508021390374332, 'x_3': 0.0412371134020618, 'x_5': 0.7310344827586208, 'x_6': 0.7067510548523206, 'x_7': 0.5660377358490566, 'x_8': 0.7563291139240507, 'x_9': 0.325044404973357, 'x_10': 0.6260162601626016, 'x_11': 0.5347985347985347, 'x_12': 0.6871552403467298}"
wine,model_3layers_20neurons.h5,0,0.393589973449707,10,"{'x_0': 0.8710526315789475, 'x_3': 0.7422680412371134, 'x_5': 0.6275862068965518, 'x_6': 0.2046413502109704, 'x_7': 0.7547169811320755, 'x_8': 0.7215189873417722, 'x_9': 1.0, 'x_10': 0.073170731707317, 'x_11': 0.2527472527472527, 'x_12': 0.3010244286840032}"
wine,model_3layers_20neurons.h5,1,0.5167016983032227,10,"{'x_1': 0.940936863543788, 'x_2': 0.6844919786096256, 'x_5': 0.2793103448275862, 'x_6': 0.0548523206751054, 'x_7': 0.9433962264150944, 'x_8': 0.2151898734177215, 'x_9': 0.2895204262877442, 'x_10': 0.2764227642276423, 'x_11': 0.1538461538461538, 'x_12': 0.1867612293144208}"
wine,model_3layers_20neurons.h5,2,0.1796655654907226,13,"{'x_0': 0.3526315789473684, 'x_1': 0.0366598778004073, 'x_2': 0.3957219251336897, 'x_3': 0.4072164948453608, 'x_4': 0.1956521739130435, 'x_5': 0.8758620689655172, 'x_6': 0.7194092827004218, 'x_7': 0.2075471698113207, 'x_8': 0.4841772151898734, 'x_9': 0.2451154529307282, 'x_10': 0.4552845528455285, 'x_11': 0.5494505494505495, 'x_12': 0.3010244286840032}"
wine,model_3layers_20neurons.h5,3,0.3183944225311279,10,"{'x_0': 0.6447368421052633, 'x_3': 0.6134020618556701, 'x_5': 0.5586206896551725, 'x_6': 0.160337552742616, 'x_7': 0.7358490566037735, 'x_8': 0.5917721518987342, 'x_9': 0.88898756660746, 'x_10': 0.073170731707317, 'x_11': 0.1868131868131868, 'x_12': 0.2695035460992908}"
wine,model_3layers_20neurons.h5,4,0.5137183666229248,11,"{'x_0': 0.5368421052631582, 'x_3': 0.2525773195876288, 'x_4': 0.3043478260869566, 'x_5': 0.4896551724137931, 'x_6': 0.4852320675105485, 'x_7': 0.2830188679245283, 'x_8': 0.300632911392405, 'x_9': 0.1740674955595027, 'x_10': 0.5691056910569106, 'x_11': 0.5201465201465201, 'x_12': 0.5847123719464146}"
wine,model_3layers_20neurons.h5,5,1.3499093055725098,8,"{'x_3': 0.4329896907216495, 'x_5': 0.4758620689655172, 'x_6': 0.3586497890295358, 'x_8': 0.5253164556962024, 'x_9': 0.0852575488454707, 'x_10': 0.3089430894308944, 'x_11': 0.641025641025641, 'x_12': 0.0267927501970055}"
wine,model_3layers_20neurons.h5,6,0.8418443202972412,9,"{'x_4': 0.3152173913043478, 'x_5': 0.4206896551724138, 'x_6': 0.3375527426160337, 'x_7': 0.320754716981132, 'x_8': 0.3291139240506329, 'x_9': 0.0781527531083481, 'x_10': 0.6097560975609757, 'x_11': 0.6923076923076923, 'x_12': 0.1355397951142632}"
wine,model_3layers_20neurons.h5,7,0.5290091037750244,12,"{'x_0': 0.6078947368421055, 'x_1': 0.010183299389002, 'x_3': 0.3298969072164949, 'x_4': 0.4347826086956522, 'x_5': 0.5344827586206896, 'x_6': 0.2025316455696202, 'x_7': 0.7924528301886793, 'x_8': 0.0, 'x_9': 0.1269982238010657, 'x_10': 0.4390243902439024, 'x_11': 0.2417582417582417, 'x_12': 0.3719464144996061}"
wine,model_3layers_20neurons.h5,8,0.3725173473358154,10,"{'x_0': 0.6815789473684211, 'x_1': 0.8268839103869653, 'x_5': 0.3517241379310345, 'x_6': 0.0970464135021097, 'x_7': 0.641509433962264, 'x_8': 0.1898734177215189, 'x_9': 0.236234458259325, 'x_10': 0.3495934959349594, 'x_11': 0.2857142857142856, 'x_12': 0.2143420015760441}"
wine,model_3layers_20neurons.h5,9,0.6360757350921631,9,"{'x_3': 0.4123711340206186, 'x_5': 0.6275862068965518, 'x_6': 0.6118143459915611, 'x_7': 0.320754716981132, 'x_8': 0.7563291139240507, 'x_9': 0.3499111900532859, 'x_10': 0.4471544715447155, 'x_11': 0.6959706959706959, 'x_12': 0.7147360126083531}"
wine,model_3layers_20neurons.h5,10,0.9379849433898926,9,"{'x_2': 0.1818181818181816, 'x_3': 0.3556701030927836, 'x_5': 0.4310344827586208, 'x_6': 0.3860759493670885, 'x_7': 0.2452830188679245, 'x_9': 0.1385435168738898, 'x_10': 0.6422764227642277, 'x_11': 0.6190476190476191, 'x_12': 0.3404255319148936}"
wine,model_3layers_20neurons.h5,11,1.4272687435150146,8,"{'x_5': 0.4206896551724138, 'x_6': 0.3776371308016877, 'x_7': 0.5660377358490566, 'x_8': 0.4082278481012657, 'x_9': 0.0301953818827708, 'x_10': 0.3577235772357723, 'x_11': 0.6776556776556777, 'x_12': 0.0685579196217494}"
wine,model_3layers_20neurons.h5,12,0.7842104434967041,9,"{'x_3': 0.4845360824742268, 'x_5': 0.1724137931034483, 'x_6': 0.050632911392405, 'x_7': 0.7547169811320755, 'x_8': 0.3101265822784809, 'x_9': 0.5204262877442273, 'x_10': 0.08130081300813, 'x_11': 0.1025641025641025, 'x_12': 0.285263987391647}"
wine,model_3layers_20neurons.h5,13,0.8188908100128174,9,"{'x_3': 0.3402061855670103, 'x_4': 0.2608695652173912, 'x_6': 0.5590717299578059, 'x_7': 0.1698113207547169, 'x_8': 0.5917721518987342, 'x_9': 0.3428063943161634, 'x_10': 0.6178861788617886, 'x_11': 0.7692307692307694, 'x_12': 0.7777777777777779}"
wine,model_3layers_20neurons.h5,14,0.9391252994537354,10,"{'x_2': 0.1871657754010693, 'x_3': 0.2783505154639175, 'x_5': 0.3344827586206896, 'x_6': 0.3565400843881856, 'x_7': 0.2075471698113207, 'x_8': 0.3291139240506329, 'x_9': 0.2539964476021314, 'x_10': 0.5772357723577235, 'x_11': 0.4432234432234431, 'x_12': 0.0898345153664302}"
wine,model_3layers_20neurons.h5,15,0.8345160484313965,9,"{'x_3': 0.2938144329896908, 'x_5': 0.7655172413793105, 'x_6': 0.561181434599156, 'x_7': 0.2452830188679245, 'x_8': 0.5094936708860758, 'x_9': 0.4120781527531083, 'x_10': 0.3739837398373983, 'x_11': 0.7472527472527473, 'x_12': 0.5453112687155242}"
wine,model_3layers_20neurons.h5,16,0.9968376159667968,9,"{'x_3': 0.2835051546391753, 'x_4': 0.2500000000000001, 'x_6': 0.5485232067510548, 'x_7': 0.3962264150943396, 'x_8': 0.3259493670886075, 'x_9': 0.2717584369449378, 'x_10': 0.3577235772357723, 'x_11': 0.7142857142857144, 'x_12': 0.7226162332545312}"
wine,model_3layers_20neurons.h5,17,0.6070489883422852,10,"{'x_3': 0.4072164948453608, 'x_4': 0.3043478260869566, 'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.9056603773584904, 'x_8': 0.4588607594936708, 'x_9': 0.7797513321492007, 'x_10': 0.0650406504065041, 'x_11': 0.0879120879120878, 'x_12': 0.3128447596532703}"
wine,model_3layers_20neurons.h5,18,0.4577324390411377,11,"{'x_1': 0.5498981670061099, 'x_2': 0.443850267379679, 'x_3': 0.458762886597938, 'x_4': 0.1956521739130435, 'x_5': 0.2206896551724139, 'x_6': 0.0295358649789029, 'x_8': 0.1455696202531645, 'x_9': 0.3516873889875666, 'x_10': 0.2682926829268293, 'x_11': 0.2014652014652014, 'x_12': 0.2379826635145784}"
wine,model_3layers_20neurons.h5,19,0.8302133083343506,8,"{'x_2': 0.3315508021390373, 'x_3': 0.5103092783505154, 'x_5': 0.4206896551724138, 'x_8': 0.3354430379746835, 'x_9': 0.1065719360568383, 'x_10': 0.4552845528455285, 'x_11': 0.8424908424908424, 'x_12': 0.3104806934594168}"
wine,model_3layers_20neurons.h5,20,0.481860876083374,10,"{'x_0': 0.3421052631578951, 'x_2': 0.3155080213903741, 'x_4': 0.717391304347826, 'x_5': 0.3172413793103448, 'x_7': 0.4150943396226414, 'x_8': 0.740506329113924, 'x_9': 0.1474245115452931, 'x_10': 0.4715447154471545, 'x_11': 0.380952380952381, 'x_12': 0.3719464144996061}"
wine,model_3layers_20neurons.h5,21,0.7348299026489258,11,"{'x_2': 0.7914438502673796, 'x_3': 0.2525773195876288, 'x_4': 0.4347826086956522, 'x_5': 0.5586206896551725, 'x_6': 0.4936708860759493, 'x_7': 0.3962264150943396, 'x_8': 0.2974683544303797, 'x_9': 0.2539964476021314, 'x_10': 0.4959349593495936, 'x_11': 0.5531135531135531, 'x_12': 0.4743892828999212}"
wine,model_3layers_20neurons.h5,22,1.0440433025360107,7,"{'x_5': 0.5068965517241381, 'x_6': 0.4029535864978902, 'x_8': 0.4968354430379746, 'x_9': 0.0364120781527531, 'x_10': 0.5447154471544715, 'x_11': 0.7435897435897436, 'x_12': 0.0094562647754137}"
wine,model_3layers_20neurons.h5,23,0.5226078033447266,10,"{'x_0': 0.7052631578947373, 'x_3': 0.309278350515464, 'x_4': 0.3369565217391305, 'x_5': 0.5620689655172414, 'x_7': 0.2641509433962264, 'x_8': 0.4018987341772151, 'x_9': 0.1829484902309058, 'x_10': 0.5121951219512195, 'x_11': 1.0, 'x_12': 0.5965327029156817}"
wine,model_3layers_20neurons.h5,24,0.4073600769042969,10,"{'x_3': 0.4845360824742268, 'x_4': 0.108695652173913, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.5094339622641509, 'x_8': 0.0822784810126582, 'x_9': 0.2806394316163411, 'x_10': 0.08130081300813, 'x_11': 0.021978021978022, 'x_12': 0.1079590228526398}"
wine,model_3layers_20neurons.h5,25,1.066704034805298,8,"{'x_2': 0.3315508021390373, 'x_5': 0.5413793103448276, 'x_6': 0.4556962025316455, 'x_7': 0.3018867924528301, 'x_9': 0.1030195381882771, 'x_10': 0.6097560975609757, 'x_11': 0.5384615384615385, 'x_12': 0.1182033096926714}"
